canonical_tag,v2_home,v2_resolution_route,authority_scope,authority_type,source_provenance,evidence_url,evidence_claim,family,base_character,pre_repair_rejection_reason,primary_migration_loss_reason,repair_status,current_v3_rejection_reason,difference_class,v3_home,evidence_path
aak_(arknights),arknights,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,arknights,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,arknights,"[{""home"":""arknights"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-01742d92f59e00d86a45e3ff"",""ev3-2f3eba53f3683b07f640d3e4""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""aak_(arknights)"",""object_key"":""arknights"",""evidence_id"":""ev3-01742d92f59e00d86a45e3ff""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""arknights"",""object_key"":""arknights"",""evidence_id"":""ev3-2f3eba53f3683b07f640d3e4""}]}]"
aalto_(wuthering_waves),wuthering_waves,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,wuthering_waves,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,wuthering_waves,"[{""home"":""wuthering_waves"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-afbae81d640e3d727853bf74"",""ev3-e5fa037ec9727ff18a7a00b9""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""aalto_(wuthering_waves)"",""object_key"":""wuthering_waves"",""evidence_id"":""ev3-afbae81d640e3d727853bf74""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""wuthering_waves"",""object_key"":""wuthering_waves"",""evidence_id"":""ev3-e5fa037ec9727ff18a7a00b9""}]}]"
aardwolf_(kemono_friends),kemono_friends,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv,https://kemono-friends.jp/,Reviewed reusable qualifier-family authority,kemono_friends,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,kemono_friends,"[{""home"":""kemono_friends"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-fcbfc49fc070d81400cc3966"",""ev3-4911768f434027147c9ca2a9""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""aardwolf_(kemono_friends)"",""object_key"":""kemono_friends"",""evidence_id"":""ev3-fcbfc49fc070d81400cc3966""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""kemono_friends"",""object_key"":""kemono_friends"",""evidence_id"":""ev3-4911768f434027147c9ca2a9""}]}]"
aaron_(pokemon),pokemon,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,pokemon,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,pokemon,"[{""home"":""pokemon"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-1beaf34e58e17e9d29a70a56"",""ev3-2f4019a15e26846d874d27ae""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""aaron_(pokemon)"",""object_key"":""pokemon"",""evidence_id"":""ev3-1beaf34e58e17e9d29a70a56""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""pokemon"",""object_key"":""pokemon"",""evidence_id"":""ev3-2f4019a15e26846d874d27ae""}]}]"
aaron_huton_(cyphers),cyphers,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,cyphers,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,cyphers,"[{""home"":""cyphers"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-904473ece317190d21df594e"",""ev3-c27819448a8a93bf4bf724d7""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""aaron_huton_(cyphers)"",""object_key"":""cyphers"",""evidence_id"":""ev3-904473ece317190d21df594e""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""cyphers"",""object_key"":""cyphers"",""evidence_id"":""ev3-c27819448a8a93bf4bf724d7""}]}]"
aatrox_(league),league_of_legends,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv,https://www.leagueoflegends.com/ja-jp/champions/,Reviewed reusable qualifier-family authority,league,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,league_of_legends,"[{""home"":""league_of_legends"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-12ecd09a5b01e5f25e6808e7"",""ev3-864dd737a9c334e74de05c29""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""aatrox_(league)"",""object_key"":""league"",""evidence_id"":""ev3-12ecd09a5b01e5f25e6808e7""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""league"",""object_key"":""league_of_legends"",""evidence_id"":""ev3-864dd737a9c334e74de05c29""}]}]"
abaddon_(haunted_hotel),haunted_hotel,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,haunted_hotel,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,haunted_hotel,"[{""home"":""haunted_hotel"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-e5ff8f8d05bd42d18335c273"",""ev3-8a7156a3ae59f03d1a30bc31""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""abaddon_(haunted_hotel)"",""object_key"":""haunted_hotel"",""evidence_id"":""ev3-e5ff8f8d05bd42d18335c273""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""haunted_hotel"",""object_key"":""haunted_hotel"",""evidence_id"":""ev3-8a7156a3ae59f03d1a30bc31""}]}]"
abby_(kpop_demon_hunters),kpop_demon_hunters,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,kpop_demon_hunters,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,kpop_demon_hunters,"[{""home"":""kpop_demon_hunters"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-a8c924340b10f357a5e4d099"",""ev3-92ce99207d9bbc6c22762184""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""abby_(kpop_demon_hunters)"",""object_key"":""kpop_demon_hunters"",""evidence_id"":""ev3-a8c924340b10f357a5e4d099""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""kpop_demon_hunters"",""object_key"":""kpop_demon_hunters"",""evidence_id"":""ev3-92ce99207d9bbc6c22762184""}]}]"
abby_(wuthering_waves),wuthering_waves,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,wuthering_waves,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,wuthering_waves,"[{""home"":""wuthering_waves"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-bb3a8665367827e8833b914d"",""ev3-e5fa037ec9727ff18a7a00b9""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""abby_(wuthering_waves)"",""object_key"":""wuthering_waves"",""evidence_id"":""ev3-bb3a8665367827e8833b914d""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""wuthering_waves"",""object_key"":""wuthering_waves"",""evidence_id"":""ev3-e5fa037ec9727ff18a7a00b9""}]}]"
abe_(nikke),goddess_of_victory:_nikke,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,BATCH_A_REMAINING_7_SECOND_REVIEW_V2.csv,https://nikke-en.com/,Reviewed reusable qualifier-family authority,nikke,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=BATCH_A_REMAINING_7_SECOND_REVIEW_V2.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,goddess_of_victory:_nikke,"[{""home"":""goddess_of_victory:_nikke"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-5f3754ca8319db2ce9e2da52"",""ev3-58bdc8aaa4b6baf046059ed1""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""abe_(nikke)"",""object_key"":""nikke"",""evidence_id"":""ev3-5f3754ca8319db2ce9e2da52""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""nikke"",""object_key"":""goddess_of_victory:_nikke"",""evidence_id"":""ev3-58bdc8aaa4b6baf046059ed1""}]}]"
abe_no_seimei_(onmyoji),onmyoji,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,onmyoji,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,onmyoji,"[{""home"":""onmyoji"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-04c8db9d92c372f934e9cf95"",""ev3-4b51ce8781f65f597a219d14""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""abe_no_seimei_(onmyoji)"",""object_key"":""onmyoji"",""evidence_id"":""ev3-04c8db9d92c372f934e9cf95""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""onmyoji"",""object_key"":""onmyoji"",""evidence_id"":""ev3-4b51ce8781f65f597a219d14""}]}]"
abel_(street_fighter),street_fighter,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv,https://www.streetfighter.com/6/ja-jp/character,Reviewed reusable qualifier-family authority,street_fighter,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,street_fighter,"[{""home"":""street_fighter"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-a7ae63065f4d779a9d771f5d"",""ev3-2c90b705bd98d3b4624770c4""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""abel_(street_fighter)"",""object_key"":""street_fighter"",""evidence_id"":""ev3-a7ae63065f4d779a9d771f5d""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""street_fighter"",""object_key"":""street_fighter"",""evidence_id"":""ev3-2c90b705bd98d3b4624770c4""}]}]"
abercrombie_(azur_lane),azur_lane,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,azur_lane,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,azur_lane,"[{""home"":""azur_lane"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-2ca2f1a1191cda5dbeaa1162"",""ev3-e1e539e304b89721cf84d557""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""abercrombie_(azur_lane)"",""object_key"":""azur_lane"",""evidence_id"":""ev3-2ca2f1a1191cda5dbeaa1162""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""azur_lane"",""object_key"":""azur_lane"",""evidence_id"":""ev3-e1e539e304b89721cf84d557""}]}]"
abigail_(black_survival),black_survival,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv,https://playeternalreturn.com/,Reviewed reusable qualifier-family authority,black_survival,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,black_survival,"[{""home"":""black_survival"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-2e5826e078fa3b6f889471cc"",""ev3-c324f8411656f75166e43576""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""abigail_(black_survival)"",""object_key"":""black_survival"",""evidence_id"":""ev3-2e5826e078fa3b6f889471cc""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""black_survival"",""object_key"":""black_survival"",""evidence_id"":""ev3-c324f8411656f75166e43576""}]}]"
abigail_(stardew_valley),stardew_valley,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,stardew_valley,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,stardew_valley,"[{""home"":""stardew_valley"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-39299dec5d9173e793e653a5"",""ev3-8acc93c7113a3843f6ed1c0a""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""abigail_(stardew_valley)"",""object_key"":""stardew_valley"",""evidence_id"":""ev3-39299dec5d9173e793e653a5""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""stardew_valley"",""object_key"":""stardew_valley"",""evidence_id"":""ev3-8acc93c7113a3843f6ed1c0a""}]}]"
absinthe_(arknights),arknights,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,arknights,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,arknights,"[{""home"":""arknights"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-0f6cfc6df950360c6f06462d"",""ev3-2f3eba53f3683b07f640d3e4""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""absinthe_(arknights)"",""object_key"":""arknights"",""evidence_id"":""ev3-0f6cfc6df950360c6f06462d""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""arknights"",""object_key"":""arknights"",""evidence_id"":""ev3-2f3eba53f3683b07f640d3e4""}]}]"
abstraction_(the_amazing_digital_circus),the_amazing_digital_circus,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,the_amazing_digital_circus,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,the_amazing_digital_circus,"[{""home"":""the_amazing_digital_circus"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-189f0bd9172d6d6bf0dbd43f"",""ev3-79a0dc1e46e65e954ed39598""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""abstraction_(the_amazing_digital_circus)"",""object_key"":""the_amazing_digital_circus"",""evidence_id"":""ev3-189f0bd9172d6d6bf0dbd43f""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""the_amazing_digital_circus"",""object_key"":""the_amazing_digital_circus"",""evidence_id"":""ev3-79a0dc1e46e65e954ed39598""}]}]"
abyss_mage_(genshin_impact),genshin_impact,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,BATCH_A_REMAINING_7_SECOND_REVIEW_V2.csv,https://genshin.hoyoverse.com/,Reviewed reusable qualifier-family authority,genshin_impact,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=BATCH_A_REMAINING_7_SECOND_REVIEW_V2.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,genshin_impact,"[{""home"":""genshin_impact"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-6d3f4635927fc8f36d15a628"",""ev3-971d86187cd168ebe78e7262""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""abyss_mage_(genshin_impact)"",""object_key"":""genshin_impact"",""evidence_id"":""ev3-6d3f4635927fc8f36d15a628""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""genshin_impact"",""object_key"":""genshin_impact"",""evidence_id"":""ev3-971d86187cd168ebe78e7262""}]}]"
accelerator_(toaru_majutsu_no_index),toaru_majutsu_no_index,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,toaru_majutsu_no_index,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,toaru_majutsu_no_index,"[{""home"":""toaru_majutsu_no_index"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-7a32b3266c72ebe210d92186"",""ev3-c86efe6bec1091b6804d0f4d""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""accelerator_(toaru_majutsu_no_index)"",""object_key"":""toaru_majutsu_no_index"",""evidence_id"":""ev3-7a32b3266c72ebe210d92186""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""toaru_majutsu_no_index"",""object_key"":""toaru_majutsu_no_index"",""evidence_id"":""ev3-c86efe6bec1091b6804d0f4d""}]}]"
ace_(arknights),arknights,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,arknights,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,arknights,"[{""home"":""arknights"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-2b730596283f2f993824a569"",""ev3-2f3eba53f3683b07f640d3e4""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""ace_(arknights)"",""object_key"":""arknights"",""evidence_id"":""ev3-2b730596283f2f993824a569""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""arknights"",""object_key"":""arknights"",""evidence_id"":""ev3-2f3eba53f3683b07f640d3e4""}]}]"
ace_trainer_(pokemon),pokemon,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,pokemon,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,pokemon,"[{""home"":""pokemon"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-2c850ea2a8f1e4bd5dd127e5"",""ev3-2f4019a15e26846d874d27ae""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""ace_trainer_(pokemon)"",""object_key"":""pokemon"",""evidence_id"":""ev3-2c850ea2a8f1e4bd5dd127e5""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""pokemon"",""object_key"":""pokemon"",""evidence_id"":""ev3-2f4019a15e26846d874d27ae""}]}]"
acerola_(pokemon),pokemon,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,pokemon,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,pokemon,"[{""home"":""pokemon"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-c5518f54752a8e78281e12e3"",""ev3-2f4019a15e26846d874d27ae""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""acerola_(pokemon)"",""object_key"":""pokemon"",""evidence_id"":""ev3-c5518f54752a8e78281e12e3""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""pokemon"",""object_key"":""pokemon"",""evidence_id"":""ev3-2f4019a15e26846d874d27ae""}]}]"
acheron_(honkai:_star_rail),honkai:_star_rail,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,honkai:_star_rail,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,honkai:_star_rail,"[{""home"":""honkai:_star_rail"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-5d7dcf0a95e4e0abac89ee19"",""ev3-dee2a95adc9ebbe337c8135d""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""acheron_(honkai:_star_rail)"",""object_key"":""honkai:_star_rail"",""evidence_id"":""ev3-5d7dcf0a95e4e0abac89ee19""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""honkai:_star_rail"",""object_key"":""honkai:_star_rail"",""evidence_id"":""ev3-dee2a95adc9ebbe337c8135d""}]}]"
aciddrop_(arknights),arknights,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,arknights,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,arknights,"[{""home"":""arknights"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-1bba57dd89a921a637401346"",""ev3-2f3eba53f3683b07f640d3e4""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""aciddrop_(arknights)"",""object_key"":""arknights"",""evidence_id"":""ev3-1bba57dd89a921a637401346""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""arknights"",""object_key"":""arknights"",""evidence_id"":""ev3-2f3eba53f3683b07f640d3e4""}]}]"
